raw_row_index,en,vi,audit_flags,en_char_count,vi_char_count,length_ratio_vi_en
12110,Column,Cột,exact_duplicate,6,3,0.5
12112,Filter:,Lọc:,exact_duplicate,7,4,0.5714285714285714
12117,SVN Delete,Xoá@ info: status,noise_ui_fragment,10,17,1.7
12122,Commit,Nhấn để thêm chú thích... @ info: status,extreme_length_ratio,6,40,6.666666666666667
12133,Columns,Cột,exact_duplicate,7,3,0.42857142857142855
12137,Delete operation completed.,Thao tác xoá hoàn tất.,noise_ui_fragment,27,22,0.8148148148148148
12140,Reload,Nạp lại,exact_duplicate,6,7,1.1666666666666667
12146,Rename Item,Thay tên mục,exact_duplicate,11,12,1.0909090909090908
12154,Dolphin,Dolphin,identical_pair,7,7,1.0
12160,Rafael Fernández López,@ info: credit,language_suspect,22,14,0.6363636363636364
12164,Documentation,Tài liệu,exact_duplicate,13,8,0.6153846153846154
12165,Document to open,Tài liệu cần mở,exact_duplicate,16,15,0.9375
12170,Restore,Phục hồi,exact_duplicate,7,8,1.1428571428571428
12171,Create New,Tạo mới,exact_duplicate,10,7,0.7
12173,Properties,Thuộc tính,exact_duplicate,10,10,1.0
12175,Others,Khác,exact_duplicate,6,4,0.6666666666666666
12182,Folders,Thư mục,exact_duplicate,7,7,1.0
12185,Big,Lớn,exact_duplicate,3,3,1.0
12188,%A,@ title: group Date,extreme_length_ratio,2,19,9.5
12192,"Yesterday (%B, %Y)","Hôm qua@ title: group The week day name:% A,% B is full month name in current locale, and% Y is full year number",extreme_length_ratio,18,112,6.222222222222222
12193,"%A (%B, %Y)","@ title: group Date:% B is full month name in current locale, and% Y is full year number",language_suspect; extreme_length_ratio,11,88,8.0
12194,"Last Week (%B, %Y)","@ title: group Date:% B is full month name in current locale, and% Y is full year number",language_suspect,18,88,4.888888888888889
12195,"Two Weeks Ago (%B, %Y)","@ title: group Date:% B is full month name in current locale, and% Y is full year number",language_suspect,22,88,4.0
12196,"Three Weeks Ago (%B, %Y)","@ title: group Date:% B is full month name in current locale, and% Y is full year number",language_suspect,24,88,3.6666666666666665
12197,"Earlier on %B, %Y","@ title: group The month and year:% B is full month name in current locale, and% Y is full year number",language_suspect; extreme_length_ratio,17,102,6.0
12198,"Read,","Nạp lại@ item: intext Access permission, concatenated",extreme_length_ratio,5,53,10.6
12199,"Write,","@ item: intext Access permission, concatenated",extreme_length_ratio,6,46,7.666666666666667
12200,"Execute,","@ item: intext Access permission, concatenated",extreme_length_ratio,8,46,5.75
12201,Forbidden,@ title: group Files and folders by permissions,language_suspect; extreme_length_ratio,9,47,5.222222222222222
12209,Type,Kiểu,exact_duplicate,4,4,1.0
12210,Size,Cỡ,exact_duplicate,4,2,0.5
12212,Owner,Sở hữu,exact_duplicate,5,6,1.2
12213,Permissions,Quyền hạn,exact_duplicate,11,9,0.8181818181818182
12218,Add Tags,Nhấn để thêm chú thích... @ label: textbox,extreme_length_ratio,8,42,5.25
12220,Delete tag,Xoá,noise_ui_fragment,10,3,0.3
12221,Delete,Xoá@ action: inmenu File,noise_ui_fragment,6,24,4.0
12222,Cancel,Thôi,exact_duplicate; noise_ui_fragment,6,4,0.6666666666666666
12224,Size:,Cỡ:,exact_duplicate,5,3,0.6
12225,Folder,Thư mục,exact_duplicate,6,7,1.1666666666666667
12227,Type:,Kiểu:,exact_duplicate,5,5,1.0
12228,Modified:,Sửa đổi:,exact_duplicate,9,8,0.8888888888888888
12231,Rating:,Đánh giá:,exact_duplicate,7,9,1.2857142857142858
12232,Tags:,Thẻ:,exact_duplicate,5,4,0.8
12234,Preview,Xem thử,exact_duplicate,7,7,1.0
12237,Cut,Cắt,exact_duplicate,3,3,1.0
12238,Copy,Chép,exact_duplicate,4,4,1.0
12239,Paste,Dán,exact_duplicate,5,3,0.6
12240,Rename...,Thay tên...,exact_duplicate,9,11,1.2222222222222223
12241,Move to Trash,Chuyển vào Rác,exact_duplicate,13,14,1.0769230769230769
12242,Show Hidden Files,Hiện tập tin ẩn,exact_duplicate,17,15,0.8823529411764706
12245,Invert Selection,Đảo vùng chọn,exact_duplicate,16,13,0.8125
12248,Settings,Thiết lập khởi chạy,noise_ui_fragment,8,19,2.375
12260,Main Toolbar,Thanh công cụ chính,exact_duplicate,12,19,1.5833333333333333
12262,Your names,EMAIL OF TRANSLATORS,language_suspect; exact_duplicate,10,20,2.0
12264,Show hidden files,Hiện tập tin ẩn,exact_duplicate,17,15,0.8823529411764706
12266,"When this option is enabled, a preview of the file content is shown as an icon.",@ label,extreme_length_ratio,79,7,0.08860759493670886
12269,"This option defines which attribute (name, size, date, etc.) sorting is performed on.",@ label,extreme_length_ratio,85,7,0.08235294117647059
12297,Go back,@ info,noise_ui_fragment,7,6,0.8571428571428571
12299,Close Current Tab,Đóng,noise_ui_fragment,17,4,0.23529411764705882
12301,Close Tab,Đóng,exact_duplicate; noise_ui_fragment,9,4,0.4444444444444444
12303,Select All,Chọn tất cả,exact_duplicate,10,11,1.1
12304,Stop,Dừng,exact_duplicate,4,4,1.0
12313,Activate Next Tab,@ action: inmenu,noise_ui_fragment,17,16,0.9411764705882353
12316,Information,Thông tin,exact_duplicate,11,9,0.8181818181818182
12317,Terminal,Thiết bị cuối,exact_duplicate,8,13,1.625
12318,Places,Nơi,exact_duplicate,6,3,0.5
12319,Close,Đóng@ info,noise_ui_fragment,5,10,2.0
12322,Tag,Thẻ: @ label: textbox,extreme_length_ratio,3,21,7.0
12326,Text,Văn bản,exact_duplicate,4,7,1.75
12333,Save,@ info,noise_ui_fragment,4,6,1.5
12335,Save Search Options,@ info,noise_ui_fragment,19,6,0.3157894736842105
12342,Date:,Ngày@ label Any (file size),extreme_length_ratio,5,27,5.4
12345,Tag:,Thẻ: @ label Any (rating),extreme_length_ratio,4,25,6.25
12360,Download New Services...,@ title: tab Status Bar settings,noise_ui_fragment,24,32,1.3333333333333333
12366,Font:,Phông:,exact_duplicate,5,6,1.2
12368,Large,Lớn,exact_duplicate,5,3,0.6
12370,Grid,Lưới,exact_duplicate,4,4,1.0
12378,General,Chung,exact_duplicate,7,5,0.7142857142857143
12383,Location:,Địa điểm:,exact_duplicate,9,9,1.0
12390,Show'Delete 'command,Hiện lệnh « Xoá » trong trình đơn ngữ cảnh@ option: check,noise_ui_fragment,20,57,2.85
12402,By Name,Theo tên,exact_duplicate,7,8,1.1428571428571428
12404,By Date,Theo ngày,exact_duplicate,7,9,1.2857142857142858
12418,Date,Ngày,exact_duplicate,4,4,1.0
12419,Group,Nhóm,exact_duplicate,5,4,0.8
12440,Texts,Văn bản,exact_duplicate,5,7,1.4
12443,with optional icon and description,Thẻ:,extreme_length_ratio,34,4,0.11764705882352941
12450,& Delete,Xem thử,noise_ui_fragment,8,7,0.875
12467,Paste One File,Mọi thiết lập sẽ bị đặt lại thành giá trị mặc định. Bạn vẫn muốn tiếp tục không?,extreme_length_ratio,14,80,5.714285714285714
12470,You can help us improve this software by filing a bug report.,@ info/ rich,extreme_length_ratio,61,12,0.19672131147540983
12471,"It is safe to close this dialog. If you do not want to, you do not have to file a bug report.",@ info/ rich,extreme_length_ratio; noise_ui_fragment,93,12,0.12903225806451613
12472,In order to generate a useful bug report we need some information about both the crash and your system. (You may also need to install some debug packages.),@ title,extreme_length_ratio,155,7,0.04516129032258064
12474,"This assistant will guide you through the crash reporting process for the KDE Bug Reports Database Site. All the information you enter on the bug report must be in English, if possible, as KDE is formed internationally.",@ title,extreme_length_ratio,219,7,0.0319634703196347
12476,In this page you need to describe how much do you know about the desktop and the application state before it crashed.,@ info/ rich,extreme_length_ratio,117,12,0.10256410256410256
12477,"If you can, describe in as much detail as possible the crash circumstances, and what you were doing when the application crashed (this information is going to be requested later.) You can mention:",@ info/ rich crash situation example,extreme_length_ratio,196,36,0.1836734693877551
12483,or other strange things you notice before or after the crash.,@ info/ rich,extreme_length_ratio,61,12,0.19672131147540983
12484,Screenshots can be very helpful sometimes. You can attach them to the bug report after it is posted to the bug tracking system.,@ title,extreme_length_ratio,127,7,0.05511811023622047
12486,"This page will generate a ""backtrace"" of the crash. This is information that tells the developers where the application crashed.",@ info/ rich,extreme_length_ratio,128,12,0.09375
12487,"If the crash information is not detailed enough, you may need to install some debug packages and reload it (if the Install Debug Symbols button is available you can use it to automatically install the missing information.)",@ info/ rich,extreme_length_ratio,222,12,0.05405405405405406
12488,"You can find more information about backtraces, what they mean, and how they are useful at %1",@ info/ rich,extreme_length_ratio,93,12,0.12903225806451613
12489,Once you get a useful backtrace (or if you do not want to install the missing debugging packages) you can continue.,@ title,extreme_length_ratio,115,7,0.06086956521739131
12491,"Using the quality of the crash information gathered, and your answers on the previous page, the assistant will tell you if the crash is worth reporting or not.",@ info/ rich,extreme_length_ratio,159,12,0.07547169811320754
12492,"If the crash is worth reporting but the application is not supported in the KDE bug tracking system, you will need to directly contact the maintainer of the application.",@ info/ rich,extreme_length_ratio,169,12,0.07100591715976332
12493,"If the crash is listed as being not worth reporting, and you think the assistant has made a mistake, you can still manually report the bug by logging into the bug tracking system. You can also go back and change information and download debug packages.",@ title,extreme_length_ratio; noise_ui_fragment,252,7,0.027777777777777776
12495,"We may need to contact you in the future to ask for further information. As we need to keep track of the bug reports, you need to have an account on the KDE bug tracking system. If you do not have one, you can create one here: %1",@ info/ rich,extreme_length_ratio,229,12,0.05240174672489083
12496,"Then, enter your username and password and press the Login button. You can use this login to directly access the KDE bug tracking system later.",@ info/ rich,extreme_length_ratio,143,12,0.08391608391608392
12497,"The KWallet dialog may appear when pressing Login to save your password in the KWallet password system. Also, it will prompt you for the KWallet password upon loading to autocomplete the login fields if you use this assistant again.",@ title,extreme_length_ratio; noise_ui_fragment,232,7,0.03017241379310345
12499,"This page will search the bug report database for similar crashes which are possible duplicates of your bug. If there are similar bug reports found, you can double click on them to see details. Then, read the current bug report information so you can check to see if they are similar.",@ info/ rich,extreme_length_ratio,284,12,0.04225352112676056
12500,"If you are very sure your bug is the same as another that is previously reported, you can set your information to be attached to the existing report.",@ info/ rich,extreme_length_ratio,149,12,0.08053691275167785
12501,"If you are unsure whether your report is the same, follow the main options to tentatively mark your crash as a duplicate of that report. This is usually the safest thing to do. We cannot uncombine bug reports, but we can easily merge them.",@ info/ rich,extreme_length_ratio,239,12,0.0502092050209205
12502,"If not enough possible duplicates are found, or you did not find a similar report, then you can force it to search for more bug reports (only if the date range limit is not reached.)",@ info/ rich,extreme_length_ratio,182,12,0.06593406593406594
12503,"If you do not find any related reports, your crash information is not useful enough, and you really cannot give additional information about the crash context, then it is better to not file the bug report, thereby closing the assistant.",@ title,extreme_length_ratio,236,7,0.029661016949152543
12505,In this case you need to write a title and description of the crash. Explain as best you can.,@ info/ rich,extreme_length_ratio,93,12,0.12903225806451613
12506,You can also specify your distribution method (GNU/ Linux distribution or packaging system) or if you compiled the KDE Platform from sources.,@ info/ rich,extreme_length_ratio,141,12,0.0851063829787234
12509,"The last page will send the bug report to the bug tracking system and will notify you when it is done. It will then show the web address of the bug report in the KDE bug tracking system, so that you can look at the report later.",@ info/ rich,extreme_length_ratio,228,12,0.05263157894736842
12510,"If the process fails, you can click Retry to try sending the bug report again. If the report cannot be sent because the bug tracking database has a problem, you can save it to a file to manually report later.",@ info/ rich,extreme_length_ratio; noise_ui_fragment,208,12,0.057692307692307696
12512,"If you are interested into helping us to organize bug reports allowing the developers to focus on fixing the real issues, join the BugSquad (#kde-bugs on FreeNode IRC)",@ action: button,extreme_length_ratio,167,16,0.09580838323353294
12514,Use this button to reload the crash information (backtrace). This is useful when you have installed the proper debug symbol packages and you want to obtain a better backtrace.,@ action: button,extreme_length_ratio,175,16,0.09142857142857143
12519,Loading crash information... (this may take some time),@ info,extreme_length_ratio,54,6,0.1111111111111111
12520,Another debugger is currently debugging the same application. The crash information could not be fetched.,@ info: status,extreme_length_ratio,105,14,0.13333333333333333
12522,"Another debugging process is attached to the crashed application. Therefore, the DrKonqi debugger cannot fetch the backtrace. Please close the other debugger and click Reload Crash Information.",@ info,extreme_length_ratio; noise_ui_fragment,193,6,0.031088082901554404
12523,This crash information is useful,@ info,extreme_length_ratio,32,6,0.1875
12524,This crash information may be useful,@ info,extreme_length_ratio,36,6,0.16666666666666666
12525,This crash information is probably not useful,@ info,extreme_length_ratio,45,6,0.13333333333333333
12526,This crash information is not useful,@ info,extreme_length_ratio,36,6,0.16666666666666666
12527,The rating of this crash information is invalid. This is a bug in drkonqi itself.,@ info/ rich,extreme_length_ratio,81,12,0.14814814814814814
12528,You can click the Install Debug Symbols button in order to automatically install the missing debugging information packages. If this method does not work: please read How to create useful crash reports to learn how to get a useful backtrace; install the needed packages and click the Reload Crash Information button.,@ info: status,extreme_length_ratio,316,14,0.04430379746835443
12531,You could try to regenerate the backtrace by clicking the Reload Crash Information button.,@ info: status,extreme_length_ratio,90,14,0.15555555555555556
12532,The debugger application is missing or could not be launched.,@ info/ rich,extreme_length_ratio,61,12,0.19672131147540983
12533,You need to install the debugger package (%1) and click the Reload Crash Information button.,@ title: window,extreme_length_ratio,92,15,0.16304347826086957
12534,Error during the installation of debug symbols,@ info,extreme_length_ratio,46,6,0.13043478260869565
12535,Unknown response from the server,@ info,extreme_length_ratio,32,6,0.1875
12536,Invalid bug report: corrupted data,@ info,extreme_length_ratio,34,6,0.17647058823529413
12537,Invalid bug list: corrupted data,@ info,extreme_length_ratio,32,6,0.1875
12539,Error while attaching the data to the bug report: %1,@ info,extreme_length_ratio,52,6,0.11538461538461539
12542,Requesting installation of missing debug symbols packages...,@ info,extreme_length_ratio,60,6,0.1
12543,Could not find debug symbol packages for this application.,@ info,extreme_length_ratio,58,6,0.10344827586206896
12545,Could not create a file in which to save the report.,Không thể tạo tập tin để lưu kết quả tìm lỗi vết lùi,noise_ui_fragment,52,52,1.0
12550,"We are sorry, %1 closed unexpectedly.",@ info,extreme_length_ratio,37,6,0.16216216216216217
12551,The reporting assistant is disabled because the crash handler dialog was started in safe mode. You can manually report this bug to %1 (including the backtrace from the Developer Information tab.),@ info,extreme_length_ratio,195,6,0.03076923076923077
12552,You can help us improve KDE Software by reporting this error. Learn more about bug reporting. It is safe to close this dialog if you do not want to report this bug.,@ info,extreme_length_ratio; noise_ui_fragment,164,6,0.036585365853658534
12553,"You cannot report this error, because the application does not provide a bug reporting address.",EMAIL OF TRANSLATORS,language_suspect,95,20,0.21052631578947367
12557,Debug,& Trình gỡ rối@ info: tooltip,extreme_length_ratio,5,29,5.8
12561,Close this dialog (you will lose the crash information.),@ action: inmenu 1 is the debugger name,language_suspect; noise_ui_fragment,56,39,0.6964285714285714
12579,Your names,Phan Vĩnh ThịnhEMAIL OF TRANSLATORS,exact_duplicate,10,35,3.5
12580,Your emails,teppi82@ gmail. com,exact_duplicate,11,19,1.7272727272727273
12582,Please select which additional information you can provide:,@ option: check kind of information the user can provide about the crash,language_suspect,59,72,1.2203389830508475
12583,Unusual desktop behavior I noticed,@ option: check kind of information the user can provide about the crash,language_suspect,34,72,2.1176470588235294
12584,Custom settings of the application that may be related,@ label: textbox,noise_ui_fragment,54,16,0.2962962962962963
12586,See if your bug has already been reported. Double click a report in the list and compare it to yours. You can suggest that your crash is a duplicate of that report or directly attach your information to it.,@ title: column,extreme_length_ratio,206,15,0.07281553398058252
12588,Description,@ label title of a listbox where the possible duplicate bug numbers are put in,language_suspect; extreme_length_ratio,11,78,7.090909090909091
12598,Save login information using the KDE Wallet system,@ label,extreme_length_ratio; noise_ui_fragment,50,7,0.14
12599,This is a preview of the report's contents which will be sent. If you want to modify it go the previous pages.,@ option: check,extreme_length_ratio,110,15,0.13636363636363635
12601,Restart the application when clicking the Finish button,@ info,extreme_length_ratio,55,6,0.10909090909090909
12602,"Since communication between you and the developers is required for effective debugging, to continue reporting this bug it is required for you to agree that developers may contact you. Feel free to close this dialog if you do not accept this.",@ title: window,extreme_length_ratio; noise_ui_fragment,241,15,0.06224066390041494
12612,Close the assistant,@ action: button,noise_ui_fragment,19,16,0.8421052631578947
12613,Cancel,@ action: button,noise_ui_fragment,6,16,2.6666666666666665
12614,Save information and close,@ info,noise_ui_fragment,26,6,0.23076923076923078
12615,"Do you really want to close the bug reporting assistant? The crash information is still valid, so you can save the report before closing if you want.",@ title: window,extreme_length_ratio; noise_ui_fragment,149,15,0.10067114093959731
12616,Close the Assistant,@ info,noise_ui_fragment,19,6,0.3157894736842105
12617,Do you really want to close the bug reporting assistant?,@ info,extreme_length_ratio; noise_ui_fragment,56,6,0.10714285714285714
12618,"This crash information is not useful enough, do you want to try to improve it? You will need to install some debugging packages.",@ title: window,extreme_length_ratio,128,15,0.1171875
12619,Crash Information is not useful enough,"@ option: check kind of information the user can provide about the crash,% 1 is the application name",language_suspect,38,100,2.6315789473684212
12620,"What I was doing when the application ""%1"" crashed",@ info examples about information the user can provide,language_suspect,50,54,1.08
12621,"Widgets you have in your desktop and panels (both official and unofficial), desktop settings (wallpaper plugin, themes), activities, and dashboard configuration.",@ info examples about information the user can provide,language_suspect; noise_ui_fragment,161,54,0.33540372670807456
12622,"State of Desktop Effects (Compositing), kind of effects enabled, window decoration, and specific window rules and configuration.",@ info examples about information the user can provide,language_suspect,128,54,0.421875
12623,"sites you were visiting, number of opened tabs, plugins you have installed, and any other non-default setting.",@ info examples about information the user can provide,language_suspect,110,54,0.4909090909090909
12624,"File view mode, grouping and sorting settings, preview settings, and directory you were browsing.",@ info examples about information the user can provide,language_suspect; noise_ui_fragment,97,54,0.5567010309278351
12625,"Instant Messaging protocols you use, and plugins you have installed (official and unofficial).",@ info examples about information the user can provide,language_suspect,94,54,0.574468085106383
12626,Mail protocols and account-types you use.,@ info examples about information the user can provide,language_suspect,41,54,1.3170731707317074
12627,Type of the document you were editing.,@ info examples about information the user can provide,language_suspect,38,54,1.4210526315789473
12628,Type of media (extension and format) you were watching and/ or listening to.,@ label examples about information the user can provide,language_suspect,76,55,0.7236842105263158
12631,Use this button to show the generated report information about this crash.,@ info/ plain,extreme_length_ratio,74,13,0.17567567567567569
12633,The automatically generated crash information is useful.,@ info,extreme_length_ratio,56,6,0.10714285714285714
12634,The automatically generated crash information lacks some details but may be still be useful.,@ info,extreme_length_ratio,92,6,0.06521739130434782
12635,The automatically generated crash information lacks important details and it is probably not helpful.,@ info,extreme_length_ratio,101,6,0.0594059405940594
12636,The crash information was not generated because it was not needed.,@ info,extreme_length_ratio,66,6,0.09090909090909091
12637,The automatically generated crash information does not contain enough information to be helpful.,@ info,extreme_length_ratio,96,6,0.0625
12638,You can improve it by installing debugging packages and reloading the crash on the Crash Information page. You can get help with the Bug Reporting Guide by clicking on the Help button.,@ info,extreme_length_ratio,184,6,0.03260869565217391
12639,The information you can provide could be considered helpful.,@ info,extreme_length_ratio,60,6,0.1
12640,The information you can provide is not considered helpful enough in this case.,@ info,extreme_length_ratio,78,6,0.07692307692307693
12641,This report is considered helpful.,@ info,extreme_length_ratio,34,6,0.17647058823529413
12642,This application's bugs are reported to the KDE bug tracking system: click Next to start the reporting process. You can manually report at %1,@ info,extreme_length_ratio; noise_ui_fragment,141,6,0.0425531914893617
12643,"This application is not supported in the KDE bug tracking system. Click Finish to report this bug to the application maintainer. Also, you can manually report at %1.",@ info,extreme_length_ratio,165,6,0.03636363636363636
12644,"This report does not contain enough information for the developers, so the automated bug reporting process is not enabled for this crash.",@ info,extreme_length_ratio,137,6,0.043795620437956206
12645,"If you wish, you can go back and change your answers.",@ info,extreme_length_ratio; noise_ui_fragment,53,6,0.11320754716981132
12646,You can manually report this bug at %1. Click Finish to close the assistant.,@ info,extreme_length_ratio; noise_ui_fragment,76,6,0.07894736842105263
12647,You can manually report this bug to its maintainer at %1. Click Finish to close the assistant.,@ info/ plain report to url/ mail address,language_suspect; noise_ui_fragment,94,41,0.43617021276595747
12649,& Save to File...,@ info: tooltip,noise_ui_fragment,17,15,0.8823529411764706
12650,Use this button to save the generated crash report information to a file. You can use this option to report the bug later.,"@ info: status '1' is replaced with ""bugs. kde. org""",language_suspect; noise_ui_fragment,122,52,0.4262295081967213
12653,Use this button to login to the KDE bug tracking system using the provided username and password.,@ info/ rich,extreme_length_ratio,97,12,0.12371134020618557
12654,"You need a user account on the KDE bug tracking system in order to file a bug report, because we may need to contact you later for requesting further information. If you do not have one, you can freely create one here.",@ info: status,extreme_length_ratio,218,14,0.06422018348623854
12655,Error when trying to login: %1.,@ info: status the user is logged at the bugtracker site as USERNAME,language_suspect,31,68,2.193548387096774
12656,Logged in at the KDE bug tracking system (%1) as: %2.,"@ info: status '1' is a url, '2' the username",language_suspect,53,45,0.8490566037735849
12663,Exherbo,@ label: listbox KDE distribution method,extreme_length_ratio,7,40,5.714285714285714
12664,Gentoo,@ label: listbox KDE distribution method,extreme_length_ratio,6,40,6.666666666666667
12668,RedHat,@ label: listbox KDE distribution method,extreme_length_ratio,6,40,6.666666666666667
12669,Fedora,@ label: listbox KDE distribution method,extreme_length_ratio,6,40,6.666666666666667
12671,Pardus,@ label: listbox KDE distribution method,extreme_length_ratio,6,40,6.666666666666667
12675,OpenBSD,@ label: listbox KDE distribution method,extreme_length_ratio,7,40,5.714285714285714
12678,The title does not provide enough information.,@ info,extreme_length_ratio,46,6,0.13043478260869565
12679,The description about the crash details does not provide enough information.,@ info,extreme_length_ratio,76,6,0.07894736842105263
12680,Both the title and the description about the crash details do not provide enough information.,@ info,extreme_length_ratio,93,6,0.06451612903225806
12681,"If you cannot provide enough information, your report will probably waste developers' time. Can you tell us more?",@ title: window,extreme_length_ratio,113,15,0.13274336283185842
12682,We need more information,@ info: tooltip examples of good bug report titles,language_suspect,24,50,2.0833333333333335
12683,"Examples of good titles: ""Plasma crashed after adding the Notes widget and writing on it"" ""Konqueror crashed when accessing the Facebook application'X '"" ""Kopete suddenly closed after resuming the computer and talking to a MSN buddy"" ""Kate closed while editing a log file and pressing the Delete key a couple of times""",@ action: button,extreme_length_ratio; noise_ui_fragment,318,16,0.050314465408805034
12687,Crash report sent. URL: %1 Thank you for being part of KDE. You can now close this window.,@ info: status,extreme_length_ratio; noise_ui_fragment,90,14,0.15555555555555556
12688,Error sending the crash report: %1.,@ info/ plain report to KDE bugtracker address,language_suspect,35,46,1.3142857142857143
12689,Custom,@ item: intable custom bug report number description,extreme_length_ratio,6,52,8.666666666666666
12698,Use this button to stop the current search.,@ action: button remove the selected item from a list,language_suspect,43,53,1.2325581395348837
12700,Use this button to remove a selected possible duplicate,@ info,extreme_length_ratio,55,6,0.10909090909090909
12701,"You have not selected any possible duplicates, or a report to which to attach your crash information. Have you read all the reports, and can you confirm that there are no real duplicates?",@ title: window,extreme_length_ratio,187,15,0.08021390374331551
12718,Enter the number of the bug report you want to check,@ label,extreme_length_ratio,52,7,0.1346153846153846
12719,The report is going to be attached to bug %1. Cancel,@ title: window,noise_ui_fragment,52,15,0.28846153846153844
12723,Use this button to mark your crash as related to the currently shown bug report. This will help the KDE developers to determine whether they are duplicates or not.,@ action: button,extreme_length_ratio,163,16,0.09815950920245399
12725,Use this button to attach your crash information to this report; only if you are really sure this is the same crash.,@ info,extreme_length_ratio,116,6,0.05172413793103448
12727,Loading information about bug %1 from %2....,@ action: button let the user to choose to read the main report,language_suspect,44,63,1.4318181818181819
12728,"Yes, read the main report",@ action: button let the user choose to read the original report,language_suspect,25,64,2.56
12729,"No, let me read the report I selected",@ info,extreme_length_ratio,37,6,0.16216216216216217
12730,The report you selected (bug %1) is already marked as duplicate of bug %2. Do you want to read that report instead? (recommended),@ title: window,extreme_length_ratio,129,15,0.11627906976744186
12739,"the bug is caused by a problem in an external application or library, or by a distribution or packaging issue.","@ info bug status,% 1 is the resolution",language_suspect,110,39,0.35454545454545455
12741,"Temporarily closed, because of a lack of information",@ info bug report label and value,language_suspect,52,33,0.6346153846153846
12742,%1,@ info bug report label and value,language_suspect; extreme_length_ratio,2,33,16.5
12744,Description of the bug %1,@ label: textbox bug report label and value,language_suspect,25,43,1.72
12747,Invalid report data,@ info messagebox question.% 1 is the close state explanation,language_suspect; noise_ui_fragment,19,61,3.210526315789474
12748,"This report is marked as ""closed"" because %1. If you are sure your crash is the same, then adding further details or creating a new report will be useless and will waste developers' time. Can you be sure this is the same as your crash?",@ title: window,extreme_length_ratio,235,15,0.06382978723404255
12750,If you want to attach new information to an existing bug report you need to be sure that they refer to the same crash. Are you sure you want to attach your report to bug %1?,@ title: window,extreme_length_ratio,173,15,0.08670520231213873
12752,Error fetching the bug report %1. Please wait some time and try again.,@ info,extreme_length_ratio,70,6,0.08571428571428572
12758,unknown,không rõ,exact_duplicate,7,8,1.1428571428571428
12759,%1,Vết lùi đã được lưu vào% 1.,extreme_length_ratio,2,27,13.5
12760,& Copy,& Chép,exact_duplicate,6,6,1.0
12766,& Overwrite,& Ghi đè,exact_duplicate,11,8,0.7272727272727273
12792,Add...,Thêm...,exact_duplicate,6,7,1.1666666666666667
12794,Remove,Gỡ bỏ,exact_duplicate,6,5,0.8333333333333334
12796,Description:,Mô tả,exact_duplicate,12,5,0.4166666666666667
12798,Ask whether to save to disk instead (only for Konqueror browser),Hỏi ghi lên đĩa hay không,noise_ui_fragment,64,25,0.390625
12799,"Here you can configure what the Konqueror file manager will do when you click on a file of this type. Konqueror can either display the file in an embedded viewer, or start up a separate application. If set to'Use settings for G group ', the file manager will behave according to the settings of the group G to which this type belongs; for instance, 'image' if the current file type is image/ png. Dolphin always shows files in a separate viewer.","Bạn có thể cấu hình để Trình quản lí tập tin Konqueror sẽ làm gì khi bạn nhấn vào tập tin loại này. Konqueror có thể hiển thị tập tin trong trình xem tập tin tích hợp hay trong 1 chương trình riêng. Nếu đặt là 'Dùng xác lậpcho nhóm G', Konqueror sẽ đối xử tuỳ vào xác lập củ a nhóm này, ví dụ nó sẽ là 'image' nếu kiểu tập tin là image/ png.",noise_ui_fragment,445,341,0.7662921348314606
12800,& General,Chung,exact_duplicate,9,5,0.5555555555555556
12805,Use settings for '%1 'group,Dùng xác lập cho nhóm '% 1',noise_ui_fragment,27,27,1.0
12806,"File Associations This module allows you to choose which applications are associated with a given type of file. File types are also referred to as MIME types (MIME is an acronym which stands for ""Multipurpose Internet Mail Extensions""). A file association consists of the following: Rules for determining the MIME-type of a file, for example the filename pattern *. png, which means'all files with names that end in. png ', is associated with the MIME type ""image/ png""; A short description of the MIME-type, for example the description of the MIME type ""image/ png"" is simply'PNG image'; An icon to be used for displaying files of the given MIME-type, so that you can easily identify the type of file in a file manager or file-selection dialog (at least for the types you use often); A list of the applications which can be used to open files of the given MIME-type -- if more than one application can be used then the list is ordered by priority. You may be surprised to find that some MIME types have no associated filename patterns; in these cases, KDE is able to determine the MIME-type by directly examining the contents of the file.","Liên kết tập tin Môđun này cho phép người dùng chọn ứng dụng mở một loại tập tin nào đó. Dạng tập tin cũng có thể là dạng MIME (MIME là viết tắt của ""Multipurpose Internet Mail Extensions"".) Một liên kết tập tin bao gồm: Những điều luật cho phép xác định dạng MIME của một tập tin, ví dụ mẫu tên tập tin *. kwd có nghĩa 'tất cả những tập tin kết thúc bởi. kwd', liên kết với dạng MIME ""x- kword"". Một mô tả ngắn của dạng MIME, ví dụ mô tả của dạng MIME ""x- kword"" là 'Tài liệu KWord'.) Một biểu tượng dùng để hiển thị tập tin với dạng MIME đó, nhờ vậy người dùng có thể dễ dạng nhận ra dạng tập tin, ví dụ khi xem trong Konqueror (ít nhất là cho những dạng thường dùng); Danh sách những ứng dụng có thể dùng để mở tập tin với dạng MIME đó. Nếu có vài ứng dụng thì sẽ có danh sách theo ưu tiên của các ứng dụng. Có thể bạn ngạc nhiên khi thấy một số dạng MIME không có mẫu tên tập tin; trong trường hợp này, Konqueror vẫn có thể xác định dạng MIME bằng cách kiểm tra nội dung của tập tin.",very_long_pair,1139,987,0.8665496049165935
12815,KEditFileType,KEditFileType,identical_pair,13,13,1.0
