raw_row_index,source_short_name,en_clean,vi_clean,audit_flags,suggested_it_subdomain,suggested_reason,manual_decision,manual_it_subdomain,manual_note
13230,tech_viet_translation,How to watch Microsoft’s 2024 Xbox and Call of Duty showcase,"Để xem màn trình diễn của Microsoft về Xbox 2024 và Call of Duty, bạn có thể làm theo các bước sau: 1. Tìm kiếm thông tin trực tuyến về ngày, giờ và địa điểm của sự kiện. 2. Đăng ký truy cập vào trang web chính thức của sự kiện hoặc trang web của Microsoft. 3. Trước khi sự kiện diễn ra, hãy kiểm tra xem bạn có cần thiết bị hoặc phần mềm đặc biệt để xem sự kiện trực tuyến hay không. 4. Vào ngày diễn ra sự kiện, truy cập trang web hoặc ứng dụng mà bạn đã đăng ký và bắt đầu xem sự kiện. 5. Theo dõi nội dung, được trình bày bởi các nhà làm phim và phát triển trò chơi, để có trải nghiệm tốt nhất. 6. Hãy sẵn sàng để đưa ra bất kỳ câu hỏi hoặc ý kiến nào bạn có về sản phẩm và tương tác với người tổ chức sự kiện",extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
13584,tech_viet_translation,How to take a scrolling screenshot on iPhone,None,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
14021,tech_viet_translation,Here’s why Google Pixel 8 Pro with Gemini is still the best AI phone,"Dưới đây là lý do tại sao Google Pixel 8 Pro với Gemini vẫn là chiếc điện thoại thông minh tốt nhất: - Google Pixel 8 Pro với Gemini vẫn là chiếc điện thoại thông minh tốt nhất trên thị trường. - Máy ảnh có khả năng chụp ảnh vượt trội. - Hiệu suất vượt trội. - Tính năng AI vượt trội. - Thiết kế đẹp và mạnh mẽ. - Máy có màn hình AMOLED lớn 6,5 inch. - Cung cấp nhiều tính năng thông minh và tiện ích. - Hệ thống mạng 5G nhanh chóng và mạnh mẽ. - Thông tin được bảo mật tốt. - Thời lượng pin dài hơn",extreme_length_ratio,ai_ml;system,audit_flag_manual_review:extreme_length_ratio,reject,,
14067,tech_viet_translation,5 Reasons Why Huawei Mate X5 is better than Samsung Galaxy Z Fold 5,"Lý do tại sao Huawei Mate X5 tốt hơn Samsung Galaxy Z Fold 5: 1. Cấu hình mạnh mẽ hơn: Huawei Mate X5 đi kèm với bộ xử lý mạnh mẽ hơn, cung cấp hiệu suất tốt hơn so với Samsung Galaxy Z Fold 5. 2. Quạt quang: Huawei Mate X5 có hệ thống làm mát bằng quạt quang, giúp thiết bị không bị quá nóng khi sử dụng. 3. Màn hình: Màn hình của Huawei Mate X5 có độ phân giải cao hơn và chất lượng hiển thị tốt hơn so với màn hình của Samsung Galaxy Z Fold 5. 4. Thời lượng pin: Huawei Mate X5 có thời lượng pin tốt hơn so với Samsung Galaxy Z Fold 5, giúp thiết bị hoạt động lâu hơn mà không cần sạc. 5. Giá cả: Huawei Mate X5 thường có giá bán lẻ tốt hơn so với Samsung Galaxy Z Fold 5, làm cho nó trở thành một sự đầu tư tốt hơn cho người tiêu dùng",extreme_length_ratio,hardware;system,audit_flag_manual_review:extreme_length_ratio,reject,,
16041,tech_viet_translation,Microsoft’s ‘Auto Super Resolution’ DLSS competitor isn’t exclusive to Qualcomm,Microsoft's 'Auto Super Resolution' DLSS competitor isn't exclusive to Qualcomm,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
17370,tech_viet_translation,How to clear the cache on your Android phone or tablet (and why you should),None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
17449,tech_viet_translation,The best doorbell cameras,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
17728,tech_viet_translation,Lamborghini confirms 800-hp V8 for hybrid Huracán successor,Lamborghini xác nhận động cơ V8 800 mã lực cho thành viên kế tiếp của Huracán hybrid,language_suspect,documentation,audit_flag_manual_review:language_suspect,approve,,
18454,tech_viet_translation,"tvOS 17: Features, release date, Apple TV compatibility, more",None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
18742,tech_viet_translation,Sony’s new PlayStation PC overlay is a simple start,Sony's new PlayStation PC overlay is a simple start,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
18798,tech_viet_translation,Sony’s new Xperia 1 VI flagship zooms in on photography nerds,Sony's new Xperia 1 VI flagship zooms in on photography nerds,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
18921,tech_viet_translation,How to watch the Google I/O 2024 keynote,"Để xem phần giới thiệu của Google I/O 2024, bạn có thể làm theo các bước sau: 1. Tìm kiếm thông tin về sự kiện Google I/O 2024 trên trang web chính thức của sự kiện hoặc trang web chính thức của Google. 2. Đăng ký tham dự sự kiện trực tuyến và chọn xem trực tiếp trên nền tảng trực tuyến, có thể là YouTube hoặc trang web chính thức của sự kiện. 3. Kiểm tra lịch trình sự kiện để xem xét thời gian và địa điểm trực tiếp. 4. Để tăng khả năng tương tác, hãy tham gia các diễn đàn trực tuyến, nhóm thảo luận và cộng đồng khác liên quan đến sự kiện này. 5. Theo dõi thông báo của Google và các trang truyền thông để cập nhật tin tức về sự kiện, bao gồm các bài phát biểu, bản trình diễn, bài học hoặc bất kỳ thông tin mới nào",extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
19735,tech_viet_translation,"Google’s 3D video conferencing platform, Project Starline, is coming in 2025 with help from HP","Google's 3D video conferencing platform, Project Starline, is coming in 2025 with help from HP",language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
20013,tech_viet_translation,Infinix Note 40 Pro+ review: Note quite there,"Infinix Note 40 Pro+ đánh giá: Không hoàn toàn đạt được điểm Trong đoạn văn này, người viết đang cung cấp một đánh giá về Infinix Note 40 Pro+. Người đánh giá nhấn mạnh rằng điện thoại thông minh này không hoàn toàn đạt được điểm hoàn hảo",extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
20190,tech_viet_translation,Best gaming laptop in 2023: seven laptops to get your game on,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
20675,tech_viet_translation,What is MSRP?,"Mức khuyến mãi giá (MSRP) là giá bán lẻ tối thiểu được nhà sản xuất, nhà cung cấp hoặc nhà nhập khẩu đề xuất cho một sản phẩm. Nó là giá trần mà nhà sản xuất đề xuất cho một sản phẩm, nhưng nhà bán lẻ có thể bán sản phẩm đó ở giá thấp hơn nếu họ muốn. MSRP được sử dụng để cung cấp cho người mua một giá trần cho sản phẩm, đảm bảo rằng họ không mua sản phẩm với giá quá cao. MSRP cũng giúp người mua hiểu được giá trị của sản phẩm, giúp họ đưa ra quyết định mua hàng tốt hơn",extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
20892,tech_viet_translation,Motorola’s midrange stylus phone gets wireless charging and a glow-up,Motorola's midrange stylus phone gets wireless charging and a glow-up,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
21281,tech_viet_translation,YouTube’s AI-powered ‘Jump Ahead’ feature rolling out widely to Premium users,YouTube's AI-powered 'Jump Ahead' feature is now being widely rolled out to Premium users,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,reject,,
21459,tech_viet_translation,Meta’s new multi-token prediction makes AI models up to 3X faster,Meta's new multi-token prediction makes AI models up to 3X faster,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,reject,,
21511,tech_viet_translation,"OpenAI rumored to unveil a ChatGPT-powered search engine that could potentially be an ""intersection of LLMs plus search,"" says Sam Altman, to topple Google's search dominance","Rumors circulating that OpenAI will unveil a search engine powered by ChatGPT, a technology that could potentially combine natural language processing models (LLMs) with search capabilities, says Sam Altman, aiming to challenge Google's dominance in the search market",language_suspect,ai_ml;system,audit_flag_manual_review:language_suspect,reject,,
22228,tech_viet_translation,"Get Samsung Galaxy Buds FE for just ₹4,499, Here’s how","Để mua Samsung Galaxy Buds FE với giá 4.499 Rs, hãy làm theo các bước sau: 1. Truy cập trang web của Samsung. 2. Tìm sản phẩm Galaxy Buds FE. 3. Nhấn vào sản phẩm để xem thông tin chi tiết. 4. Chọn kích cỡ và màu sắc mong muốn của bạn. 5. Nhấn vào nút mua hàng. 6. Đăng nhập thông tin thanh toán của bạn và làm theo hướng dẫn. 7. Sau khi hoàn tất thanh toán, bạn sẽ nhận được Samsung Galaxy Buds FE. Lưu ý: Giá có thể thay đổi tùy theo thị trường và thời điểm",extreme_length_ratio,ui_localization;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
22269,tech_viet_translation,LG’s quirky briefcase TV is nearly matching its best price to date,LG's quirky briefcase TV is almost reaching its best price to date,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
22283,tech_viet_translation,Microsoft's new RAM limiter for Edge browser makes its way into latest beta version,Microsoft's new RAM limiter for Edge browser makes its way into the latest beta version,language_suspect,hardware,audit_flag_manual_review:language_suspect,reject,,
22748,tech_viet_translation,The best work-from-home and office essentials for graduates,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
24300,tech_viet_translation,Palm OS and the devices that ran it: An Ars retrospective,Hồi cứu Ars,extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
24315,tech_viet_translation,All the news about EV charging in the US,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
26075,tech_viet_translation,How to see iPhone battery health and when is it time for a replacement?,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
27214,tech_viet_translation,These are the best CarPlay apps for EV owners,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
27371,tech_viet_translation,A shooter that combines the ultra-violence of DOOM with the fast-paced gameplay of Hades? Sign me up,Đăng ký cho tôi,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
27707,tech_viet_translation,Lamborghini sends the Huracán off with the super-limited-edition STJ,Lamborghini giới thiệu Huracán với STJ siêu hạn,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
28102,tech_viet_translation,Joaquin Phoenix meets his perfect match in Joker: Folie à Deux teaser,Joaquin Phoenix gặp trận đấu hoàn hảo của mình trong Joker: Folie à Deux teaser,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
28307,tech_viet_translation,"In the first Joker: Folie à Deux trailer, twisted love wins","Trong trailer Joker: Folie à Deux đầu tiên, tình yêu xoắn sẽ chiến thắng",language_suspect,ai_ml,audit_flag_manual_review:language_suspect,approve,,
28743,tech_viet_translation,"Powerful digital keys for Windows11 $23 and Office $29 in 2024, exclusively at Cdkeyoffer! (5-4-24)",(5-4-24),extreme_length_ratio,system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
28913,tech_viet_translation,M2 Ultra Mac Pro vs Mac Studio Test: Did Apple TROLL us?,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
28914,tech_viet_translation,Apple Vision Pro - Is it worth $3500?,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
28916,tech_viet_translation,Apple vs Samsung Customer Service Battle!,None,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
28918,tech_viet_translation,I bought the most CURSED Tech on the internet.,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
28919,tech_viet_translation,$1 vs $100 Screen Protector,None,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
28920,tech_viet_translation,"The Apple Store's $1,000,000,000 Secret",None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
28922,tech_viet_translation,The Craziest Watches Ever!,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
28937,tech_viet_translation,Apple’s NEW Gaming Tool Is AWESOME!,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
28938,tech_viet_translation,15” M2 MacBook Air Review - FINALLY!,None,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
28939,tech_viet_translation,Razer Blade 14 (2023) - Something’s Weird….,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
28940,tech_viet_translation,My Thoughts on The Google Pixel Tablet,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
28947,tech_viet_translation,Apple Vision Pro Impressions!,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
28948,tech_viet_translation,"15"" MacBook Air M2 Review: The Obvious Thing!",None,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
28949,tech_viet_translation,The World's Largest iPhone Has a Secret...,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
29863,tech_viet_translation,This Gaming Chair is INSANE,None,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
29865,tech_viet_translation,Women in AI: Emilia Gómez at the EU started her AI career with music,Phụ nữ trong AI: Emilia Gómez tại EU bắt đầu sự nghiệp AI của mình bằng âm nhạc,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,approve,,
31038,tech_viet_translation,The best Garmin watches for training and everyday life,None,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
31565,tech_viet_translation,WorldWinner kicks off 25th anniversary with bilingual Lotería Fantástica game,WorldWinner kỷ niệm 25 năm ngày thành lập Lotería Fantástica với trò chơi song ngữ Lotería Fantástica,language_suspect,documentation,audit_flag_manual_review:language_suspect,approve,,
31700,tech_viet_translation,The Smartest AI Robot Vacuum! - Eufy Clean X9 Pro,None,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
32541,tech_viet_translation,Beware the ASUS ROG Ally Reviews,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
33808,tech_viet_translation,5 simple Apple Watch tips and tricks everyone should be using,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
34153,tech_viet_translation,Samsung Galaxy Watch 6 Classic vs Galaxy Watch 5 Pro: Which is the best?,None,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
34160,tech_viet_translation,The best sci-fi series and movies to watch on Netflix right now,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
34287,tech_viet_translation,The best underrated Netflix series and hidden gems to watch right now,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
34969,tech_viet_translation,MKBHD Didn't Expect This...,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
35159,tech_viet_translation,"9to5Mac Daily: March 8, 2024 – More on iOS 17.4 and Apple’s DMA plans",9to5Mac Daily: Ngày 8 tháng 3 năm 2024 – Thông tin thêm về gói DMA của Apple và Gears Of Intel tiết lộ thêm về Mint Gears Clarity Clarity trên Iphone Asphalt Clarity: Ngày 8 tháng 3 năm 2024 – Thông tin thêm về Gears Heated trên Iphone 17.4 – Gears Heated trên Gears Heated Gears Mạnh Mẽ Với Gears Heated Gears Mạnh Mẽ Của Intel Từ Liêm Ký Dell Hotmail: 9to5Mac Everyday: Ngày 8 Tháng 3 Năm Cbd – Thông tin thêm về Gears Heated Gears Trên Iphone 17.4 Và Các Gói DMA Của Apple,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,approve,,
36331,tech_viet_translation,The MacRumors Show: Apple's New MacBook Air With M3!,The MacRumors Show: Apple's New Concept MacBook Air Gears Thét Thét!,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,reject,,
36338,tech_viet_translation,How to watch ‘Friday Night Baseball’ on Apple TV+,Cách xem 'Friday Night Baseball’ trên Apple TV+ Yêu Cầu Đăng Ký Skinny Lưng Designer Ưu Tiên Xem Trực Trực Frees Frees Frees Xoài Tải Skinny Túy Designer Crest Gánh Rạp Crest Picnic Lên Itunes Ử Thiê Túy Fade Away Ưu Tật Xem Trực Trực Frees Ưu Đẻ Ưu Tiên Xem Trực Trực Frees Frees Xoài Lưng Túy Xt Đeo Elite Kiệt Kiệt Ưu Lặng Ưu Tật Đẻ Xem Bài Hát Về Buổi Biểu Diễn Đêm Thứ Sáu Chôm Chôm Trên Apple Tv+,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,approve,,
36786,tech_viet_translation,TCL X11H Max Micro LED TV with a mammoth 163-inch screen size unveiled,"Màn Nano Nano Intel Intel Hs Intel X Freshman X Equipped Equipped Lên Lộ Màn Hình Tivi Dung Dung Màn Hình Micro LE Dimensional Tối Rộng 16 Inch, Mang Bì Dáng Đốm Intel Avent Intel Xx Surrender, Elite Equipped Playbook Modem Intel Xx Intel Xx Intel Nano Màn Lộ Màn Màn Màn Nano Nano Với Màn Lộ Diện Màn Màn Nano Dung Dung Dung Dung Màn Hình Nano Dung Dung Dung Dung Loud Màn Lộ Đích Nhuyễn Rơ Thể Ra Mắt Với Màn Lộ Đích Nano Rơ Rơ Rơ Thể Bì, Sải Cống Sản Xuất Rơ Rơ Rơ Nano Nano Rơ Rơ Mạnh Rơ Với Màn Nano Nano Intel Màn Lộ Đích Nhuyễn Rơ Rơ Rơ Rơ Nano Rơ Rơ Với Màn Lộ Đích Nano Rơ Rơ Rơ Rơ Nano Rơ Rơ Với Dung Lượng Màn Hình Lớn Xx Dung Lộ Lớn.",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,approve,,
36833,tech_viet_translation,"Alldocube will Release the iPlay 60 Pro Budget-Friendly Tablet on March 12, Featuring a 2K IPS Display","Alldocube sẽ phát hành Máy Tính Bảng Giá Rẻ Elite IqPlay 60 Vào Ngày 12 Tháng 3 Với Màn Hình IP Soda 2K, Ra Mắt Trên Latte Với Comeback Gearshift Sang Phổi Equip Lithium Clarity, Thiết Bị Chơi Game Intel Scaled Gears Mạnh Mẽ, Được Thiết Kế Với Màn Hình IP Soda Gearshift, Ra Mắt Vào Ngày 12 Tháng 3, Với Màn Hình IP Soda 2K, Ra Mắt Tung Nạ Đúc Giới Thiệu Sản Phẩm Iphone Pro Giới Thiệu Rơ Phiến, Giới Thiệu Vời Vời Chân Kiệm, Ra Mắt Đúc Với Màn Hình IP Soda 2 Chặng, Ra Mắt Vào Ngày 25 Tháng 3, Với Màn Hình IP Soda 2 Chặng, Ra Mắt Tại Alldocube, Giới Thiệu Rơ Gốm Iphone 60, Giới Thiệu Vời Vời Gạch Thờ Intel Nano, Giới Thiệu Vời Vời Màn Hình IP Soda 2 Chặng, Ra Mắt Vào Ngày 12 Tháng 3, Với Màn Hình IP Soda 2 Chặng, Ra Mắt Đúc, Giới Thiệu Meme Phổi Tê",extreme_length_ratio,hardware;ui_localization,audit_flag_manual_review:extreme_length_ratio,approve,,
37122,tech_viet_translation,Dogamí Academy Web3 mobile dog racing game heads to mobile app stores,Trò chơi đua chó di động Dogamí Academy Web3 hướng tới các cửa hàng ứng dụng di động,language_suspect,documentation,audit_flag_manual_review:language_suspect,approve,,
50561,tech_viet_translation,OLED iPad Pro: What the rumors say and why Apple is making the switch,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
50633,tech_viet_translation,"Can ChatGPT solve math problems? Best practices, plugins, and alternatives",None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
53168,tech_viet_translation,Déjà vu: Google Pixel storage bug returns for many after January update,Déjà vu: Lỗi lưu trữ Google Pixel quay trở lại với nhiều người sau bản cập nhật tháng 1,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
56066,tech_viet_translation,Lenovo YOGA Gaudí co-branded Mouse Pad/Sleeve Bag Launched for 99 Yuan (~$13),Tấm lót chuột/túi tay áo đồng thương hiệu Lenovo YOGA Gaudí Ra mắt với giá 99 Nhân dân tệ (~$13),language_suspect,documentation,audit_flag_manual_review:language_suspect,approve,,
58349,tech_viet_translation,"Samsung Galaxy Tab S9 FE/+ from $379, Garmin vívoactive 5 $250, more","Samsung Galaxy Tab S9 FE/+ từ $379, Garmin vívoactive 5 $250 trở lên",language_suspect,documentation,audit_flag_manual_review:language_suspect,approve,,
59345,tech_viet_translation,"Samsung’s new Galaxy Buds FE hit $80, Garmin vívoactive 5 $250, more","Galaxy Buds FE mới của Samsung đạt mức giá $80, Garmin vívoactive 5 $250, hơn thế nữa",language_suspect,documentation,audit_flag_manual_review:language_suspect,approve,,
68819,tech_viet_translation,Déjà vu: Pixel 8 owners report ‘terrible’ battery and connectivity issues,Déjà vu: Chủ sở hữu Pixel 8 báo cáo các vấn đề về pin và kết nối 'khủng khiếp',language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
71164,tech_viet_translation,5 Essentials to Buy When You're Already Sick (or Trying to Avoid It) - CNET,5 Essentials to buy when you're Already Sick (or Trying to Avoid It) - CNET,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
71510,tech_viet_translation,The Dyson V15 Detect Is One of Our Favorite Vacuums and Now It's Cheaper Than Ever - CNET,Dyson V15 Detect Is One of Our Favorite Vacuums and Now It's Cheaper Than Ever-CNET,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
74420,tech_viet_translation,Forza Horizon 5 celebrates Día de Muertos with the community's most requested car,Forza Horizon 5 kỷ niệm Día de Muertos với chiếc xe được yêu cầu nhiều nhất của cộng đồng,language_suspect,documentation,audit_flag_manual_review:language_suspect,approve,,
75961,tech_viet_translation,NVIDIA DLSS Evolution: the Future could be Neural Rendering in Gaming,NVIDIA DLSS Evolution: Future could be Neural Rendering in Gaming,language_suspect,ai_ml,audit_flag_manual_review:language_suspect,reject,,
76237,tech_viet_translation,Pudgy Penguins’ approach may be the answer to fixing NFTs’ revenue problems,Pudgy Penguins' approach may be the answer to fix NFTs' revenue problems,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
77497,tech_viet_translation,Starlink problems and how to fix them,Starlink problem and how to fix them,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
85632,tech_viet_translation,Jensen Huang Mourns Terrorist Murder of Mellanox Founder’s Daughter,Jensen Huang Mourns Terrorist Murder of Mellanox Founder's Daughter,language_suspect,documentation,audit_flag_manual_review:language_suspect,reject,,
88148,tech_viet_translation,M3 MacBook Air: Everything you need to know,None,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
88173,tech_viet_translation,Here’s how to use quick crop on iPhone Photos app in iOS 17,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
88231,tech_viet_translation,A brief history of Elon Musk sabotaging Matt Levine’s time off,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
88270,tech_viet_translation,"Tracfone vs Straight Talk: Both are owned by Verizon, but how do they differ?",None,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
88384,tech_viet_translation,Mint Mobile vs Tello: How do the two T-Mobile MVNOs compare?,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
88555,tech_viet_translation,Stuck with your current carrier? An esim free trial is a good way to shop around,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
88687,tech_viet_translation,"Deadpool 3: Release date, cast, trailers, & everything we know",None,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
88712,tech_viet_translation,The best floodlight camera to buy right now,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
88754,tech_viet_translation,Apple Vision Pro vs Ready Player One?,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
88798,tech_viet_translation,Download the Samsung Galaxy Z Flip 5 wallpapers here,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
88871,tech_viet_translation,The best Apple TV+ shows to watch right now,None,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
88957,tech_viet_translation,Apple Watch: How to see your detailed heart rate history across time,None,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
90313,tech_viet_translation,Paris Rhône: An AFFORDABLE LCD True 4K Projector! [Sponsored],Paris Rhône: Máy chiếu 4K LCD giá cả phải chăng! [Được tài trợ],language_suspect,documentation,audit_flag_manual_review:language_suspect,approve,,
91301,tech_viet_translation,Anker 332 USB-C Hub (5-in-1) - CNET,Anker 332 USB-C Hub (5-in-1) - CNET,language_suspect,documentation,audit_flag_manual_review:language_suspect,approve,,
