raw_row_index,source_short_name,en_clean,vi_clean,audit_flags,suggested_it_subdomain,suggested_reason,manual_decision,manual_it_subdomain,manual_note
11390,kde4,The screen saver has been started,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11392,kde4,The screen has been locked,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11394,kde4,The screen saver has finished,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11396,kde4,The screen has been unlocked,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11398,kde4,Failed attempt to unlock the screen,Name,extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11411,kde4,Search pattern matched,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11413,kde4,Sensor exceeded critical limit,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11414,kde4,Aurorae Decoration Theme Engine,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11416,kde4,An example theme based on the Air desktop theme.,Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
11432,kde4,Display thumbnails of windows in the alt+tab window switcher,Name,extreme_length_ratio,ai_ml;system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11434,kde4,Display a Cover Flow effect for the alt+tab window switcher,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11438,kde4,Animate desktop switching with a cube,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11440,kde4,Zoom out so all desktops are displayed side-by-side in a grid,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11446,kde4,Darkens the entire screen when requesting root privileges,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11450,kde4,Fade between virtual desktops when switching between them,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11454,kde4,Closed windows fall into pieces,Name,extreme_length_ratio,system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11456,kde4,Flip through windows that are in a stack for the alt+tab window switcher,Name,extreme_length_ratio,system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11458,kde4,Highlight the appropriate window when hovering over taskbar entries,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11460,kde4,Inverts the color of the desktop and windows,Comment,extreme_length_ratio,system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11462,kde4,Smoothly fade to the desktop when logging in,Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11463,kde4,Desaturate the desktop when displaying the logout dialog,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11465,kde4,A screen magnifier that looks like a fisheye lens,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11475,kde4,Zoom out until all opened windows can be displayed side-by-side,Name,extreme_length_ratio,system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11477,kde4,Effect to outline geometry while resizing a window,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11483,kde4,Make the entire desktop look sharper,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11487,kde4,Display KWin's performance in the corner of the screen,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11489,kde4,Highlight areas of the desktop that have been recently updated,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11497,kde4,Help you locate the center of the screen when moving a window.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11501,kde4,Display window thumbnails when hovering over taskbar entries,Name,extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11522,kde4,Display window thumbnails on the edge of the screen,Name,extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11524,kde4,Display a mouse cursor locating effect when activated,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11526,kde4,Make windows translucent under different conditions,Name,extreme_length_ratio,system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11555,kde4,Virtual desktop one is selected,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11561,kde4,Virtual desktop four is selected,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11575,kde4,Virtual desktop eleven is selected,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11577,kde4,Virtual desktop twelve is selected,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11581,kde4,Virtual desktop fourteen is selected,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11587,kde4,Virtual desktop seventeen is selected,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11595,kde4,Another window is activated,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11602,kde4,A window is shaded up,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11612,kde4,A window loses maximization,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11614,kde4,A window is made visible on all desktops,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11616,kde4,A Window is no longer visible on all desktops,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11620,kde4,Transient window (a dialog) is removed,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11622,kde4,A window has begun moving,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11624,kde4,A window has completed its moving,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11626,kde4,A window has begun resizing,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11628,kde4,A window has finished resizing,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11629,kde4,Window on Current Desktop Demands Attention,Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11630,kde4,A window on the current virtual desktop demands attention,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11631,kde4,Window on Other Desktop Demands Attention,Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11632,kde4,A window on an inactive virtual desktop demands attention,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11634,kde4,The compositing performance was too slow and compositing has been suspended,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11636,kde4,Another application has requested to suspend compositing.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11638,kde4,Some effects are not supported by backend or hardware.,Name,extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
11643,kde4,The daemon received a new message sent with wall(1) or write(1),Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11644,kde4,KDED-module for screen-management,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11647,kde4,Sends a given signal to a given process,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
11649,kde4,Change the niceness of a given process,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
11651,kde4,Change how the read and writes of a given process are prioritized,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
11653,kde4,Change which CPU scheduler is to schedule the running of a given process,Name,extreme_length_ratio,hardware;system,audit_flag_manual_review:extreme_length_ratio,reject,,
11665,kde4,Traditional menu based application launcher,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11667,kde4,Switch between virtual desktops,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11669,kde4,Switch between running applications,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11671,kde4,Access to deleted items,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11674,kde4,Default desktop containment,Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
11678,kde4,Interact with the Plasma desktop shell,Name,extreme_length_ratio,command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
11683,kde4,Tab bar to switch activities,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11687,kde4,See the power status of your battery,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11689,kde4,View and pick dates from the calendar,Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11694,kde4,Time displayed in a digital format,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11698,kde4,Lock the screen or log out,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11700,kde4,Reserve empty spaces within the panel.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11706,kde4,A hard disk usage monitor,Name,extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
11714,kde4,A system temperature monitor,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
11717,kde4,Access hidden applications minimized in the system tray,Comment,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
11719,kde4,Keep track of applications that want to use the D-Bus based status notifier protocol.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11723,kde4,The menu that normally shows on right-click,Name,extreme_length_ratio,ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
11726,kde4,Creates a widget from the contents of the clipboard,Name,extreme_length_ratio,ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
11728,kde4,Switch to another activity,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11730,kde4,Switch to another virtual desktop,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11733,kde4,A dummy plugin for testing,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11737,kde4,Application job updates (via kuiserver),Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
11739,kde4,Information and launching of all applications in the app menu.,GenericName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11742,kde4,Look up word meanings,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11746,kde4,Data Engine for getting favicons of web sites,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11752,kde4,Geolocation from GPS address.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11756,kde4,Tracks hot-pluggable devices as they appear and disappear.,Name,extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
11758,kde4,Keyboard modifier and mouse buttons states,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11761,kde4,Mouse position and cursor,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11764,kde4,Passive visual notifications for the user.,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11766,kde4,Lists currently playing music,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11768,kde4,"Places, as seen in the file manager and in file dialogs.",Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11770,kde4,"Battery, AC, sleep and PowerDevil information.",Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11777,kde4,Information and management services for all available windows.,Name,extreme_length_ratio,ai_ml;system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11781,kde4,XML Data from the UK MET Office,Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
11783,kde4,XML Data from Environment Canada,Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
11785,kde4,XML Data from NOAA's National Weather Service,Name,extreme_length_ratio,ai_ml;system,audit_flag_manual_review:extreme_length_ratio,reject,,
11787,kde4,Weather forecast by wetter. com,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11789,kde4,Weather data from multiple online sources,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11794,kde4,Stop applications that are currently running,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11798,kde4,KRunner which performs desktop searches via Nepomuk,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11807,kde4,Executes shell commands,Name,extreme_length_ratio,command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
11808,kde4,Manage removable devices,Name,extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
11809,kde4,Allows user to use Konqueror's Web shortcuts,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11810,kde4,List windows and desktops and switch them,Name,extreme_length_ratio,system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11814,kde4,Google Desktop Gadgets,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11816,kde4,Plasma widget support written in Python,Name,extreme_length_ratio,coding;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11818,kde4,Plasma data engine support for Python,Name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
11827,kde4,Native Plasma widget written in Ruby,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11829,kde4,MacOS dashboard widget,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11833,kde4,MacOS X dashboard widget,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11835,kde4,Webpage widget using HTML and JavaScript,Name,extreme_length_ratio,coding;ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11842,kde4,Search Box for a given RunnerManager,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11843,kde4,Panel for Mobile Internet Devices,Name,extreme_length_ratio,hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
11846,kde4,An activity that puts widgets on two columns,Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11850,kde4,Menu entry for The Plasma search and launch activity,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11853,kde4,List all your contacts,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11856,kde4,"Graphics applications, such as paint programs and image viewers",Comment,extreme_length_ratio,coding;ai_ml;hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
11857,kde4,"Internet related applications, such as Web browser, Email and chat",Comment,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
11858,kde4,"Multimedia applications, such as audio and video players",Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11859,kde4,"Office related applications, such as wordprocessing and spreadsheets",Comment,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
11860,kde4,System preferences and setup programs,Comment,extreme_length_ratio,coding;hardware;system;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
11863,kde4,Engine to handle queries to SAL containment,Name,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
11866,kde4,Workspace shell for netbook devices.,Name,extreme_length_ratio,hardware;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
11869,kde4,Customize individual desktop theme items,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11871,kde4,Set up policies for applications using PolicyKit,Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11874,kde4,Used for warning notifications,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11877,kde4,Notifies a critical event,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11879,kde4,Your battery has reached low level,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11881,kde4,Your battery has reached warning level,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11883,kde4,"Your battery has reached critical level. This notification triggers a countdown before doing the configured action, hence it is strongly advised to leave that on.",Comment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11885,kde4,The power adaptor has been plugged in,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11887,kde4,The power adaptor has been unplugged,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11889,kde4,There was an error while performing a job,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11891,kde4,The profile was changed,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11893,kde4,"This notification is displayed when a suspension job is about to be done, and it triggers a countdown. Hence, it is strongly advised to leave it on.",Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11895,kde4,PowerDevil has triggered an internal error,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11897,kde4,The suspension has been inhibited because an application requested it,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11905,kde4,Linux Infrared Remote Control,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
11907,kde4,Tracks status of network interfaces and provides notification to applications using the network.,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
11949,kde4,Bus,Be- la- ruxợName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11967,kde4,A configuration tool for managing the actions available to the user when connecting new devices to the computer,Name,extreme_length_ratio,ai_ml;hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
11978,kde4,Network & Connectivity,Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
11990,kde4,The KDE 4 icon view style,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
11997,kde4,Finally Summer in Germany,Name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12006,kde4,Pataca,Một đồng hồ chấp nhận sắc thái SVGName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12020,kde4,Tiger,Một đồng hồ chấp nhận sắc thái SVGName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12047,kde4,Developer,Mô tả UA (Mozilla 1. 2. 1 trên hệ thống hiện thời) Name,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
12050,kde4,You might want to fix your program. Take a look at the backtrace below.,GIFName,extreme_length_ratio,coding;hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
12054,kde4,SIGFPE,Trình khởi chạy Chương trình khác KDEName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12073,kde4,Oxygen Team,Bạn có khả năng cấu hình cách hoạt động của màn hình nền ở đâyComment,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12122,kde4,Commit,Nhấn để thêm chú thích... @ info: status,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12160,kde4,Rafael Fernández López,@ info: credit,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
12188,kde4,%A,@ title: group Date,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12192,kde4,"Yesterday (%B, %Y)","Hôm qua@ title: group The week day name:% A,% B is full month name in current locale, and% Y is full year number",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12193,kde4,"%A (%B, %Y)","@ title: group Date:% B is full month name in current locale, and% Y is full year number",language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
12194,kde4,"Last Week (%B, %Y)","@ title: group Date:% B is full month name in current locale, and% Y is full year number",language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
12195,kde4,"Two Weeks Ago (%B, %Y)","@ title: group Date:% B is full month name in current locale, and% Y is full year number",language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
12196,kde4,"Three Weeks Ago (%B, %Y)","@ title: group Date:% B is full month name in current locale, and% Y is full year number",language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
12197,kde4,"Earlier on %B, %Y","@ title: group The month and year:% B is full month name in current locale, and% Y is full year number",language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
12198,kde4,"Read,","Nạp lại@ item: intext Access permission, concatenated",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12199,kde4,"Write,","@ item: intext Access permission, concatenated",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12200,kde4,"Execute,","@ item: intext Access permission, concatenated",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12201,kde4,Forbidden,@ title: group Files and folders by permissions,language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
12218,kde4,Add Tags,Nhấn để thêm chú thích... @ label: textbox,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12266,kde4,"When this option is enabled, a preview of the file content is shown as an icon.",@ label,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12269,kde4,"This option defines which attribute (name, size, date, etc.) sorting is performed on.",@ label,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12322,kde4,Tag,Thẻ: @ label: textbox,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12342,kde4,Date:,Ngày@ label Any (file size),extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12345,kde4,Tag:,Thẻ: @ label Any (rating),extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12443,kde4,with optional icon and description,Thẻ:,extreme_length_ratio,coding;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12467,kde4,Paste One File,Mọi thiết lập sẽ bị đặt lại thành giá trị mặc định. Bạn vẫn muốn tiếp tục không?,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12470,kde4,You can help us improve this software by filing a bug report.,@ info/ rich,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12472,kde4,In order to generate a useful bug report we need some information about both the crash and your system. (You may also need to install some debug packages.),@ title,extreme_length_ratio,coding;system;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12474,kde4,"This assistant will guide you through the crash reporting process for the KDE Bug Reports Database Site. All the information you enter on the bug report must be in English, if possible, as KDE is formed internationally.",@ title,extreme_length_ratio,system;documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
12476,kde4,In this page you need to describe how much do you know about the desktop and the application state before it crashed.,@ info/ rich,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12477,kde4,"If you can, describe in as much detail as possible the crash circumstances, and what you were doing when the application crashed (this information is going to be requested later.) You can mention:",@ info/ rich crash situation example,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
12483,kde4,or other strange things you notice before or after the crash.,@ info/ rich,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12484,kde4,Screenshots can be very helpful sometimes. You can attach them to the bug report after it is posted to the bug tracking system.,@ title,extreme_length_ratio,system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12486,kde4,"This page will generate a ""backtrace"" of the crash. This is information that tells the developers where the application crashed.",@ info/ rich,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12487,kde4,"If the crash information is not detailed enough, you may need to install some debug packages and reload it (if the Install Debug Symbols button is available you can use it to automatically install the missing information.)",@ info/ rich,extreme_length_ratio,coding;ai_ml;system;ui_localization;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12488,kde4,"You can find more information about backtraces, what they mean, and how they are useful at %1",@ info/ rich,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12489,kde4,Once you get a useful backtrace (or if you do not want to install the missing debugging packages) you can continue.,@ title,extreme_length_ratio,coding;system;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12491,kde4,"Using the quality of the crash information gathered, and your answers on the previous page, the assistant will tell you if the crash is worth reporting or not.",@ info/ rich,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12492,kde4,"If the crash is worth reporting but the application is not supported in the KDE bug tracking system, you will need to directly contact the maintainer of the application.",@ info/ rich,extreme_length_ratio,ai_ml;system,audit_flag_manual_review:extreme_length_ratio,reject,,
12495,kde4,"We may need to contact you in the future to ask for further information. As we need to keep track of the bug reports, you need to have an account on the KDE bug tracking system. If you do not have one, you can create one here: %1",@ info/ rich,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
12496,kde4,"Then, enter your username and password and press the Login button. You can use this login to directly access the KDE bug tracking system later.",@ info/ rich,extreme_length_ratio,system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12499,kde4,"This page will search the bug report database for similar crashes which are possible duplicates of your bug. If there are similar bug reports found, you can double click on them to see details. Then, read the current bug report information so you can check to see if they are similar.",@ info/ rich,extreme_length_ratio,ai_ml;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
12500,kde4,"If you are very sure your bug is the same as another that is previously reported, you can set your information to be attached to the existing report.",@ info/ rich,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12501,kde4,"If you are unsure whether your report is the same, follow the main options to tentatively mark your crash as a duplicate of that report. This is usually the safest thing to do. We cannot uncombine bug reports, but we can easily merge them.",@ info/ rich,extreme_length_ratio,ai_ml;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
12502,kde4,"If not enough possible duplicates are found, or you did not find a similar report, then you can force it to search for more bug reports (only if the date range limit is not reached.)",@ info/ rich,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
